Date,Year,WW,Month,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
8/18/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,11
8/19/2016,2016,34,8,45.8,35.4,43.2,44.4,NULL,NULL,NULL,NULL,NULL,11
8/20/2016,2016,34,8,6.2,6,6,6,NULL,NULL,NULL,NULL,NULL,11
8/21/2016,2016,35,8,10.4,8.4,9,10,NULL,NULL,NULL,NULL,NULL,11
8/22/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,11
8/23/2016,2016,35,8,5.2,4.8,5.2,5.2,NULL,NULL,NULL,NULL,NULL,11
8/24/2016,2016,35,8,26.4,13.6,22.2,25,NULL,NULL,NULL,NULL,NULL,11
8/25/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,11
8/26/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,11
8/27/2016,2016,35,8,1.8,1.6,1.6,1.6,NULL,NULL,NULL,NULL,NULL,11
8/28/2016,2016,36,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,11
8/29/2016,2016,36,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,11
8/30/2016,2016,36,8,7.4,3.2,3.4,3.8,NULL,NULL,NULL,NULL,NULL,11
8/31/2016,2016,36,8,0.8,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,11
1/1/2016,2016,1,1,9.4,7.2,7.2,7.2,NULL,NULL,NULL,NULL,NULL,13
1/2/2016,2016,1,1,13.2,6,6.4,6.8,NULL,NULL,NULL,NULL,NULL,13
1/3/2016,2016,2,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
1/4/2016,2016,2,1,1.2,1,1.2,1.2,NULL,NULL,NULL,NULL,NULL,13
1/5/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/6/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/7/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/8/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/9/2016,2016,2,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/10/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/11/2016,2016,3,1,14.8,11.4,11.8,11.8,NULL,NULL,NULL,NULL,NULL,13
1/12/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/13/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/14/2016,2016,3,1,2.8,2.8,2.8,2.8,NULL,NULL,NULL,NULL,NULL,13
1/15/2016,2016,3,1,13,9.2,10.2,11.4,NULL,NULL,NULL,NULL,NULL,13
1/16/2016,2016,3,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/17/2016,2016,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
1/18/2016,2016,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
1/19/2016,2016,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13
1/20/2016,2016,4,1,1.6,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,13
1/21/2016,2016,4,1,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,13
1/22/2016,2016,4,1,29.6,21.8,28.8,29.2,NULL,NULL,NULL,NULL,NULL,13
1/23/2016,2016,4,1,8.6,8,8.6,8.6,NULL,NULL,NULL,NULL,NULL,13
1/24/2016,2016,5,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/25/2016,2016,5,1,7.4,4,7.4,7.4,NULL,NULL,NULL,NULL,NULL,13
1/26/2016,2016,5,1,0.6,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,13
1/27/2016,2016,5,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
1/28/2016,2016,5,1,18.8,10.2,12.2,12.4,NULL,NULL,NULL,NULL,NULL,13
1/29/2016,2016,5,1,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
1/30/2016,2016,5,1,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
1/31/2016,2016,6,1,12.2,6.4,6.4,9.8,NULL,NULL,NULL,NULL,NULL,13
2/1/2016,2016,6,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/2/2016,2016,6,2,4.8,3,3.6,4.6,NULL,NULL,NULL,NULL,NULL,13
2/3/2016,2016,6,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/4/2016,2016,6,2,6.2,3.8,5.2,6,NULL,NULL,NULL,NULL,NULL,13
2/5/2016,2016,6,2,7.8,4.4,5.4,7.8,NULL,NULL,NULL,NULL,NULL,13
2/6/2016,2016,6,2,3.4,2,2.2,2.2,NULL,NULL,NULL,NULL,NULL,13
2/7/2016,2016,7,2,25.2,15,19,20,NULL,NULL,NULL,NULL,NULL,13
2/8/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/9/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/10/2016,2016,7,2,4.4,1.8,2.2,3.8,NULL,NULL,NULL,NULL,NULL,13
2/11/2016,2016,7,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/12/2016,2016,7,2,6.4,5.4,6,6,NULL,NULL,NULL,NULL,NULL,13
2/13/2016,2016,7,2,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
2/14/2016,2016,8,2,48.2,22.8,28.4,42.8,NULL,NULL,NULL,NULL,NULL,13
2/15/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/16/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/17/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/18/2016,2016,8,2,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
2/19/2016,2016,8,2,84.8,16.8,29.8,38.2,NULL,NULL,NULL,NULL,NULL,13
2/20/2016,2016,8,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/21/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/22/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/23/2016,2016,9,2,1.2,1.2,1.2,1.2,NULL,NULL,NULL,NULL,NULL,13
2/24/2016,2016,9,2,14.2,7.4,7.8,9.6,NULL,NULL,NULL,NULL,NULL,13
2/25/2016,2016,9,2,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
2/26/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/27/2016,2016,9,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/28/2016,2016,10,2,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
2/29/2016,2016,10,2,1.2,1.2,1.2,1.2,NULL,NULL,NULL,NULL,NULL,13
3/1/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/2/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/3/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/4/2016,2016,10,3,3.2,3,3,3,NULL,NULL,NULL,NULL,NULL,13
3/5/2016,2016,10,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/6/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/7/2016,2016,11,3,2.4,2.4,2.4,2.4,NULL,NULL,NULL,NULL,NULL,13
3/8/2016,2016,11,3,4,3,3,3.2,NULL,NULL,NULL,NULL,NULL,13
3/9/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/10/2016,2016,11,3,13,5.2,5.4,7.8,NULL,NULL,NULL,NULL,NULL,13
3/11/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/12/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/13/2016,2016,12,3,17.8,16.2,17.8,17.8,NULL,NULL,NULL,NULL,NULL,13
3/14/2016,2016,12,3,2.6,2.4,2.4,2.4,NULL,NULL,NULL,NULL,NULL,13
3/15/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/16/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/17/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/18/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/19/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/20/2016,2016,13,3,3.6,3,3,3.2,NULL,NULL,NULL,NULL,NULL,13
3/21/2016,2016,13,3,34.8,30,34.4,34.8,NULL,NULL,NULL,NULL,NULL,13
3/22/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/23/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/24/2016,2016,13,3,2,1.6,2,2,NULL,NULL,NULL,NULL,NULL,13
3/25/2016,2016,13,3,1,1,1,1,NULL,NULL,NULL,NULL,NULL,13
3/26/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/27/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/28/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/29/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/30/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
3/31/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/1/2016,2016,14,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/2/2016,2016,14,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/3/2016,2016,15,4,81.8,59,75.6,81,NULL,NULL,NULL,NULL,NULL,13
4/4/2016,2016,15,4,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
4/5/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/6/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/7/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/8/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/9/2016,2016,15,4,18.6,11.8,13.6,18,NULL,NULL,NULL,NULL,NULL,13
4/10/2016,2016,16,4,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,13
4/11/2016,2016,16,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/12/2016,2016,16,4,1.4,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,13
4/13/2016,2016,16,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/14/2016,2016,16,4,0.8,0.6,0.8,0.8,NULL,NULL,NULL,NULL,NULL,13
4/15/2016,2016,16,4,2.2,1.2,2,2,NULL,NULL,NULL,NULL,NULL,13
4/16/2016,2016,16,4,22,21,21.4,21.8,NULL,NULL,NULL,NULL,NULL,13
4/17/2016,2016,17,4,4.4,4.2,4.2,4.4,NULL,NULL,NULL,NULL,NULL,13
4/18/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/19/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/20/2016,2016,17,4,1.8,1.6,1.6,1.8,NULL,NULL,NULL,NULL,NULL,13
4/21/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
4/22/2016,2016,17,4,6.6,4.2,6.4,6.6,NULL,NULL,NULL,NULL,NULL,13
4/23/2016,2016,17,4,7,4.6,5.6,5.6,NULL,NULL,NULL,NULL,NULL,13
4/24/2016,2016,18,4,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
4/25/2016,2016,18,4,7,5,6,6.2,NULL,NULL,NULL,NULL,NULL,13
4/26/2016,2016,18,4,0.4,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,13
4/27/2016,2016,18,4,14,9.2,9.6,14,NULL,NULL,NULL,NULL,NULL,13
4/28/2016,2016,18,4,3.8,3.2,3.2,3.2,NULL,NULL,NULL,NULL,NULL,13
4/29/2016,2016,18,4,2,1.8,1.8,1.8,NULL,NULL,NULL,NULL,NULL,13
4/30/2016,2016,18,4,29.6,20.2,24.6,24.6,NULL,NULL,NULL,NULL,NULL,13
5/1/2016,2016,19,5,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
5/2/2016,2016,19,5,58.6,38.6,54,58.6,NULL,NULL,NULL,NULL,NULL,13
5/3/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/4/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/5/2016,2016,19,5,14,13.8,14,14,NULL,NULL,NULL,NULL,NULL,13
5/6/2016,2016,19,5,1.4,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,13
5/7/2016,2016,19,5,4.4,4,4.2,4.4,NULL,NULL,NULL,NULL,NULL,13
5/8/2016,2016,20,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/9/2016,2016,20,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/10/2016,2016,20,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/11/2016,2016,20,5,51,39.8,46.8,50.8,NULL,NULL,NULL,NULL,NULL,13
5/12/2016,2016,20,5,5.2,2.4,2.6,2.6,NULL,NULL,NULL,NULL,NULL,13
5/13/2016,2016,20,5,1.6,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,13
5/14/2016,2016,20,5,12,8,11.4,12,NULL,NULL,NULL,NULL,NULL,13
5/15/2016,2016,21,5,20.6,11.6,16.4,20,NULL,NULL,NULL,NULL,NULL,13
5/16/2016,2016,21,5,1.8,1,1,1.6,NULL,NULL,NULL,NULL,NULL,13
5/17/2016,2016,21,5,2,2,2,2,NULL,NULL,NULL,NULL,NULL,13
5/18/2016,2016,21,5,8.2,3.4,3.6,5.2,NULL,NULL,NULL,NULL,NULL,13
5/19/2016,2016,21,5,6.4,5,6.2,6.2,NULL,NULL,NULL,NULL,NULL,13
5/20/2016,2016,21,5,1,1,1,1,NULL,NULL,NULL,NULL,NULL,13
5/21/2016,2016,21,5,1,0.6,0.8,1,NULL,NULL,NULL,NULL,NULL,13
5/22/2016,2016,22,5,18.8,8.8,12.8,16.2,NULL,NULL,NULL,NULL,NULL,13
5/23/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/24/2016,2016,22,5,7.4,7.2,7.4,7.4,NULL,NULL,NULL,NULL,NULL,13
5/25/2016,2016,22,5,10.4,7.8,10.2,10.4,NULL,NULL,NULL,NULL,NULL,13
5/26/2016,2016,22,5,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
5/27/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/28/2016,2016,22,5,39.8,20.8,21.2,21.2,NULL,NULL,NULL,NULL,NULL,13
5/29/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
5/30/2016,2016,23,5,1.8,1.6,1.6,1.6,NULL,NULL,NULL,NULL,NULL,13
5/31/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/1/2016,2016,23,6,1,0.6,0.8,1,NULL,NULL,NULL,NULL,NULL,13
6/2/2016,2016,23,6,31.6,23.2,30.6,31.6,NULL,NULL,NULL,NULL,NULL,13
6/3/2016,2016,23,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/4/2016,2016,23,6,0.6,0.2,0.4,0.6,NULL,NULL,NULL,NULL,NULL,13
6/5/2016,2016,24,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
6/6/2016,2016,24,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/7/2016,2016,24,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/8/2016,2016,24,6,45.8,29,37.2,39.6,NULL,NULL,NULL,NULL,NULL,13
6/9/2016,2016,24,6,16.2,12.6,13.4,13.6,NULL,NULL,NULL,NULL,NULL,13
6/10/2016,2016,24,6,0.6,0.4,0.4,0.6,NULL,NULL,NULL,NULL,NULL,13
6/11/2016,2016,24,6,8.4,5.2,5.6,6.4,NULL,NULL,NULL,NULL,NULL,13
6/12/2016,2016,25,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/13/2016,2016,25,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/14/2016,2016,25,6,0.8,0.4,0.6,0.6,NULL,NULL,NULL,NULL,NULL,13
6/15/2016,2016,25,6,48.2,28.2,42.8,48,NULL,NULL,NULL,NULL,NULL,13
6/16/2016,2016,25,6,3,2.6,2.6,2.6,NULL,NULL,NULL,NULL,NULL,13
6/17/2016,2016,25,6,22.4,13.2,16.2,17.2,NULL,NULL,NULL,NULL,NULL,13
6/18/2016,2016,25,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
6/19/2016,2016,26,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
6/20/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/21/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/22/2016,2016,26,6,11.2,8.4,8.6,8.6,NULL,NULL,NULL,NULL,NULL,13
6/23/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/24/2016,2016,26,6,42.6,20,26.8,36.8,NULL,NULL,NULL,NULL,NULL,13
6/25/2016,2016,26,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
6/26/2016,2016,27,6,0.4,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,13
6/27/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/28/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/29/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
6/30/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/1/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/2/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/3/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/4/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/5/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/6/2016,2016,28,7,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
7/7/2016,2016,28,7,8,8,8,8,NULL,NULL,NULL,NULL,NULL,13
7/8/2016,2016,28,7,9.4,6.2,7.4,8.8,NULL,NULL,NULL,NULL,NULL,13
7/9/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/10/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/11/2016,2016,29,7,3,1.8,2,2.8,NULL,NULL,NULL,NULL,NULL,13
7/12/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/13/2016,2016,29,7,16.6,6.4,10.6,16.4,NULL,NULL,NULL,NULL,NULL,13
7/14/2016,2016,29,7,5.6,2.6,3,5.2,NULL,NULL,NULL,NULL,NULL,13
7/15/2016,2016,29,7,37.6,18,29.4,37.2,NULL,NULL,NULL,NULL,NULL,13
7/16/2016,2016,29,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/17/2016,2016,30,7,2,1.2,2,2,NULL,NULL,NULL,NULL,NULL,13
7/18/2016,2016,30,7,0.6,0.4,0.6,0.6,NULL,NULL,NULL,NULL,NULL,13
7/19/2016,2016,30,7,47,38.6,44,45.8,NULL,NULL,NULL,NULL,NULL,13
7/20/2016,2016,30,7,12.4,5.2,6,7.6,NULL,NULL,NULL,NULL,NULL,13
7/21/2016,2016,30,7,6.4,2,3,4.4,NULL,NULL,NULL,NULL,NULL,13
7/22/2016,2016,30,7,3.2,0.8,1.2,1.4,NULL,NULL,NULL,NULL,NULL,13
7/23/2016,2016,30,7,1,0.6,0.8,0.8,NULL,NULL,NULL,NULL,NULL,13
7/24/2016,2016,31,7,16.6,8.2,9.6,9.6,NULL,NULL,NULL,NULL,NULL,13
7/25/2016,2016,31,7,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
7/26/2016,2016,31,7,25.4,21.4,24.4,24.4,NULL,NULL,NULL,NULL,NULL,13
7/27/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/28/2016,2016,31,7,57.2,47.8,55.6,57.2,NULL,NULL,NULL,NULL,NULL,13
7/29/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/30/2016,2016,31,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
7/31/2016,2016,32,7,7.4,6.8,7.2,7.4,NULL,NULL,NULL,NULL,NULL,13
8/1/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/2/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/3/2016,2016,32,8,2,1.4,1.6,1.8,NULL,NULL,NULL,NULL,NULL,13
8/4/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/5/2016,2016,32,8,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
8/6/2016,2016,32,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/7/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/8/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/9/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/10/2016,2016,33,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/11/2016,2016,33,8,3.6,2.6,3.2,3.6,NULL,NULL,NULL,NULL,NULL,13
8/12/2016,2016,33,8,5.8,5.2,5.2,5.2,NULL,NULL,NULL,NULL,NULL,13
8/13/2016,2016,33,8,1.8,1.8,1.8,1.8,NULL,NULL,NULL,NULL,NULL,13
8/14/2016,2016,34,8,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
8/15/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/16/2016,2016,34,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/17/2016,2016,34,8,23,21,23,23,NULL,NULL,NULL,NULL,NULL,13
8/18/2016,2016,34,8,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,13
8/19/2016,2016,34,8,19.2,8.8,16.4,18,NULL,NULL,NULL,NULL,NULL,13
8/20/2016,2016,34,8,1.4,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,13
8/21/2016,2016,35,8,25.8,15,24.8,25.4,NULL,NULL,NULL,NULL,NULL,13
8/22/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/23/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/24/2016,2016,35,8,26.6,12.4,18,24.2,NULL,NULL,NULL,NULL,NULL,13
8/25/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/26/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/27/2016,2016,35,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/28/2016,2016,36,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/29/2016,2016,36,8,0,0,0,0,NULL,NULL,NULL,NULL,NULL,13
8/30/2016,2016,36,8,2.2,0.8,1.4,1.4,NULL,NULL,NULL,NULL,NULL,13
8/31/2016,2016,36,8,1.4,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,13
1/1/2016,2016,1,1,3.2,1.4,1.4,1.4,27.6,29.6,25.4,10.4,37.1,14
1/2/2016,2016,1,1,29,10.2,16.4,23.6,26.3,28.3,23.4,7.6,26.3,14
1/3/2016,2016,2,1,4,1,1.6,2.2,26.2,27.4,25.3,5.8,25.9,14
1/4/2016,2016,2,1,1.2,1.2,1.2,1.2,27.9,31.4,25.2,8.6,32,14
1/5/2016,2016,2,1,0,0,0,0,28.8,31.8,26.3,9.4,27,14
1/6/2016,2016,2,1,0,0,0,0,28.7,31.3,26.7,NULL,NULL,14
1/7/2016,2016,2,1,0,0,0,0,28.7,32,26.8,NULL,NULL,14
1/8/2016,2016,2,1,0,0,0,0,28.8,32.2,26.6,NULL,NULL,14
1/9/2016,2016,2,1,0,0,0,0,28.8,32.1,26.9,NULL,NULL,14
1/10/2016,2016,3,1,0,0,0,0,29.2,32.4,27.5,NULL,NULL,14
1/11/2016,2016,3,1,0,0,0,0,28.8,32.4,26.7,9.4,27.7,14
1/12/2016,2016,3,1,0,0,0,0,29.1,32.1,27.1,12.2,33.1,14
1/13/2016,2016,3,1,0,0,0,0,29.1,32.6,26.9,11.2,31.7,14
1/14/2016,2016,3,1,0,0,0,0,29,32.3,27,10.4,30.6,14
1/15/2016,2016,3,1,13,9.4,10,12.4,28.3,31.6,25.8,6.5,48.2,14
1/16/2016,2016,3,1,6.4,2.8,5,5.8,27.9,31.2,26.4,4.3,26.3,14
1/17/2016,2016,4,1,19,15.2,17,17,27.7,31.1,25.2,5.4,27.7,14
1/18/2016,2016,4,1,0,0,0,0,28.7,33,26.5,5.4,24.5,14
1/19/2016,2016,4,1,2.6,2.6,2.6,2.6,28.8,31.6,27.1,9.4,31,14
1/20/2016,2016,4,1,0.4,0.2,0.2,0.4,28.5,31.5,26.9,6.8,25.9,14
1/21/2016,2016,4,1,0.6,0.6,0.6,0.6,28.5,31,27.2,9.4,32.8,14
1/22/2016,2016,4,1,4.4,1.6,2,2,28.7,31.4,27.3,7.9,34.9,14
1/23/2016,2016,4,1,15.6,15.4,15.6,15.6,28.6,32.4,25,10.8,47.5,14
1/24/2016,2016,5,1,0,0,0,0,29.1,32.3,27.1,15.1,48.6,14
1/25/2016,2016,5,1,1.6,0.8,0.8,1,28.2,31.8,26,13,50.4,14
1/26/2016,2016,5,1,6.8,4.6,4.6,5.6,27.9,29.9,25.8,9.4,40,14
1/27/2016,2016,5,1,0,0,0,0,28.9,32.2,26.6,10.8,34.9,14
1/28/2016,2016,5,1,0,0,0,0,28.9,32.9,27,9,28.1,14
1/29/2016,2016,5,1,8.4,7.4,7.4,7.4,28.6,31.5,26.9,9.7,33.8,14
1/30/2016,2016,5,1,0,0,0,0,29.1,32.5,27.2,11.2,31.3,14
1/31/2016,2016,6,1,0,0,0,0,28.9,32.6,27,10.1,29.5,14
2/1/2016,2016,6,2,0,0,0,0,29.3,32.8,27.1,13.7,42.1,14
2/2/2016,2016,6,2,2,1.4,1.4,1.4,28.2,31.5,25.4,10.1,41,14
